"etl_timestamp","zip_code","NEG_tests","POS_tests","deaths","hospitalized","partially_vaccinated","fully_vaccinated"
"2021-08-25 15:00:03",19146,78197,3296,55,270,3431,22486
"2021-08-25 15:00:03",19147,62190,2868,46,208,3990,22952
"2021-08-25 15:00:03",19148,70405,6043,152,612,5996,27787
"2021-08-25 15:00:03",19149,50977,5930,68,452,7613,24864
"2021-08-25 15:00:03",19150,33785,2437,61,279,1816,9883
"2021-08-25 15:00:03",19151,40826,3135,60,356,2110,10180
"2021-08-25 15:00:03",19152,50799,4761,202,676,3739,16493
"2021-08-25 15:00:03",19153,14847,1265,24,155,945,4742
"2021-08-25 15:00:03",19154,53119,4353,78,256,2460,13849
"2021-08-25 15:00:03",19155,84,,,,,
"2021-08-25 15:00:03",19156,12,,,,,
"2021-08-25 15:00:03",19157,6,,,,,
"2021-08-25 15:00:03",19158,9,,,,,
"2021-08-25 15:00:03",19160,117,9,,,,
"2021-08-25 15:00:03",19161,35,,,,,
"2021-08-25 15:00:03",19162,10,,,,,
"2021-08-25 15:00:03",19170,17,,,,,
"2021-08-25 15:00:03",19171,25,,,,,
"2021-08-25 15:00:03",19172,15,,,,,
"2021-08-25 15:00:03",19174,6,,,,,
"2021-08-25 15:00:03",19176,61,,,,,
"2021-08-25 15:00:03",19178,13,,,,,
"2021-08-25 15:00:03",19179,9,,,,,
"2021-08-25 15:00:03",19181,19,,,,,
"2021-08-25 15:00:03",19182,22,,,,,
"2021-08-25 15:00:03",19183,16,,,,,
"2021-08-25 15:00:03",19184,11,,,,,
"2021-08-25 15:00:03",19188,11,,,,,
"2021-08-25 15:00:03",19190,26,,,,,
"2021-08-25 15:00:03",19191,33,,,,,
"2021-08-25 15:00:03",19192,18,,,,,
"2021-08-25 15:00:03",19193,21,,,,,
"2021-08-25 15:00:03",19194,41,,,,,
"2021-08-25 15:00:03",19195,11,,,,,
"2021-08-25 15:00:03",19196,14,,,,,
"2021-08-25 15:00:03",19197,14,,,,,
"2021-08-26 15:00:02",19100,18,,,,,
"2021-08-26 15:00:02",19101,613,98,,18,,
"2021-08-26 15:00:02",19102,13539,441,,10,757,3525
"2021-08-26 15:00:02",19103,64169,1624,40,142,2675,15399
"2021-08-26 15:00:02",19104,249453,4650,129,486,4710,24738
"2021-08-26 15:00:02",19105,330,19,,,,
"2021-08-26 15:00:02",19106,23156,1000,,31,1626,7072
"2021-08-26 15:00:02",19107,25633,1248,19,148,1957,9631
"2021-08-26 15:00:02",19108,124,6,,,,
"2021-08-26 15:00:02",19109,45,,,,,
"2021-08-26 15:00:02",19110,84,,,,,
"2021-08-26 15:00:02",19111,80698,7761,156,621,6000,27506
"2021-08-26 15:00:02",19112,,,,,,
"2021-08-26 15:00:02",19113,106,,,,,
"2021-08-26 15:00:02",19114,35791,3670,85,280,2429,13930
"2021-08-26 15:00:02",19115,48642,4716,211,387,2805,15931
"2021-08-26 15:00:02",19116,46852,4734,152,338,2361,12818
"2021-08-26 15:00:02",19118,14124,645,36,102,736,4533
"2021-08-26 15:00:02",19119,44923,2239,144,347,2371,12973
"2021-08-26 15:00:02",19120,75421,7643,131,863,6535,25331
"2021-08-26 15:00:02",19121,48000,3620,57,420,3070,13601
"2021-08-26 15:00:02",19122,31045,2722,41,222,2007,9378
"2021-08-26 15:00:02",19123,31297,1642,58,218,2321,9218
"2021-08-26 15:00:02",19124,73667,7971,102,697,5944,24691
"2021-08-26 15:00:02",19125,42066,2250,30,156,2348,13155
"2021-08-26 15:00:02",19126,24257,1988,148,357,1335,6256
"2021-08-26 15:00:02",19127,10563,550,,9,451,2728
"2021-08-26 15:00:02",19128,55231,3071,49,140,3048,16023
"2021-08-26 15:00:02",19129,19078,958,17,77,1182,5174
"2021-08-26 15:00:02",19130,58652,2179,33,188,3015,15146
"2021-08-26 15:00:02",19131,78488,4396,172,671,3105,14881
"2021-08-26 15:00:02",19132,43372,3156,80,517,2850,11618
"2021-08-26 15:00:02",19133,28605,3042,53,457,2485,9154
"2021-08-26 15:00:02",19134,68047,6178,83,629,5158,21302
"2021-08-26 15:00:02",19135,35884,3879,48,301,2747,12366
"2021-08-26 15:00:02",19136,80079,5635,127,389,3172,14532
"2021-08-26 15:00:02",19137,8843,909,15,52,824,3118
"2021-08-26 15:00:02",19138,40802,3205,81,401,2521,11411
"2021-08-26 15:00:02",19139,69105,4397,117,652,3220,15157
"2021-08-26 15:00:02",19140,63044,5732,126,924,4717,19241
"2021-08-26 15:00:02",19141,38806,3183,78,476,2429,10350
"2021-08-26 15:00:02",19142,32988,3001,57,405,2391,9609
"2021-08-26 15:00:02",19143,103341,5889,112,852,4792,25354
"2021-08-26 15:00:02",19144,64073,4200,175,612,3654,16241
"2021-08-26 15:00:02",19145,64194,5588,101,519,4537,23381
"2021-08-26 15:00:02",19146,78429,3302,55,270,3451,22500
"2021-08-26 15:00:02",19147,62391,2869,46,208,3976,22999
"2021-08-26 15:00:02",19148,70656,6057,152,612,6007,27838
"2021-08-26 15:00:02",19149,51107,5940,68,452,7610,24948
"2021-08-26 15:00:02",19150,33863,2446,61,279,1828,9901
"2021-08-26 15:00:02",19151,40934,3135,60,356,2122,10217
"2021-08-26 15:00:02",19152,50904,4764,202,676,3740,16526
"2021-08-26 15:00:02",19153,14890,1265,24,155,935,4758
"2021-08-26 15:00:02",19154,53264,4356,78,256,2464,13875
"2021-08-26 15:00:02",19155,84,,,,,
"2021-08-26 15:00:02",19156,12,,,,,
"2021-08-26 15:00:02",19157,6,,,,,
"2021-08-26 15:00:02",19158,9,,,,,
"2021-08-26 15:00:02",19160,118,9,,,,
"2021-08-26 15:00:02",19161,35,,,,,
"2021-08-26 15:00:02",19162,10,,,,,
"2021-08-26 15:00:02",19170,17,,,,,
"2021-08-26 15:00:02",19171,25,,,,,
"2021-08-26 15:00:02",19172,15,,,,,
"2021-08-26 15:00:02",19174,6,,,,,
"2021-08-26 15:00:02",19176,62,,,,,
"2021-08-26 15:00:02",19178,13,,,,,
"2021-08-26 15:00:02",19179,9,,,,,
"2021-08-26 15:00:02",19181,19,,,,,
"2021-08-26 15:00:02",19182,22,,,,,
"2021-08-26 15:00:02",19183,17,,,,,
"2021-08-26 15:00:02",19184,11,,,,,
"2021-08-26 15:00:02",19188,11,,,,,
"2021-08-26 15:00:02",19190,26,,,,,
"2021-08-26 15:00:02",19191,33,,,,,
"2021-08-26 15:00:02",19192,18,,,,,
"2021-08-26 15:00:02",19193,22,,,,,
"2021-08-26 15:00:02",19194,41,,,,,
"2021-08-26 15:00:02",19195,11,,,,,
"2021-08-26 15:00:02",19196,14,,,,,
"2021-08-26 15:00:02",19197,14,,,,,
"2021-08-27 15:00:02",19100,19,,,,,
"2021-08-27 15:00:02",19101,615,98,,18,,
"2021-08-27 15:00:02",19102,13583,442,,10,774,3528
"2021-08-27 15:00:02",19103,64426,1630,40,142,2705,15415
"2021-08-27 15:00:02",19104,250442,4657,129,486,4765,24761
"2021-08-27 15:00:02",19105,331,19,,,,
"2021-08-27 15:00:02",19106,23205,1005,,31,1638,7078
"2021-08-27 15:00:02",19107,25687,1249,19,148,1987,9633
"2021-08-27 15:00:02",19108,125,6,,,,
"2021-08-27 15:00:02",19109,45,,,,,
"2021-08-27 15:00:02",19110,84,,,,,
"2021-08-27 15:00:02",19111,80975,7774,156,622,6012,27587
"2021-08-27 15:00:02",19112,,,,,,
"2021-08-27 15:00:02",19113,106,,,,,
"2021-08-27 15:00:02",19114,35948,3682,85,280,2455,13960
"2021-08-27 15:00:02",19115,48807,4720,211,387,2833,15965
"2021-08-27 15:00:02",19116,47030,4738,152,338,2385,12842
"2021-08-27 15:00:02",19118,14162,647,36,102,740,4540
"2021-08-27 15:00:02",19119,45058,2245,145,347,2407,12985
"2021-08-27 15:00:02",19120,75619,7652,131,864,6584,25403
"2021-08-27 15:00:02",19121,48165,3628,57,419,3865,13637
"2021-08-27 15:00:02",19122,31128,2727,41,222,2463,9403
"2021-08-27 15:00:02",19123,31383,1649,58,218,2423,9235
"2021-08-27 15:00:02",19124,73891,7990,102,697,5974,24756
"2021-08-27 15:00:02",19125,42196,2253,30,156,2387,13169
"2021-08-27 15:00:02",19126,24311,1993,148,360,1342,6269
"2021-08-27 15:00:02",19127,10584,556,,9,463,2730
"2021-08-27 15:00:02",19128,55402,3083,49,140,3098,16053
"2021-08-27 15:00:02",19129,19137,960,17,77,1199,5181
"2021-08-27 15:00:02",19130,58867,2190,33,188,3173,15167
"2021-08-27 15:00:02",19131,78670,4410,173,671,3128,14916
"2021-08-27 15:00:02",19132,43531,3167,81,519,2902,11654
"2021-08-27 15:00:02",19133,28702,3048,55,457,2521,9190
"2021-08-27 15:00:02",19134,68246,6188,83,629,5183,21373
"2021-08-27 15:00:02",19135,35983,3885,48,301,2753,12423
"2021-08-27 15:00:02",19136,80284,5649,127,389,3190,14575
"2021-08-27 15:00:02",19137,8876,911,15,52,830,3135
"2021-08-27 15:00:02",19138,40946,3215,81,401,2528,11430
"2021-08-27 15:00:02",19139,69339,4409,118,652,3233,15205
"2021-08-27 15:00:02",19140,63238,5743,126,925,4757,19294
"2021-08-27 15:00:02",19141,38929,3192,78,477,2438,10378
"2021-08-27 15:00:02",19142,33069,3016,57,405,2381,9656
"2021-08-27 15:00:02",19143,103678,5902,112,852,4800,25417
"2021-08-27 15:00:02",19144,64271,4203,175,612,3676,16290
"2021-08-27 15:00:02",19145,64410,5604,101,519,4481,23525
"2021-08-27 15:00:02",19146,78704,3318,55,270,3483,22532
"2021-08-27 15:00:02",19147,62612,2885,46,208,4012,23033
"2021-08-27 15:00:02",19148,70880,6070,152,612,5972,27968
"2021-08-27 15:00:02",19149,51250,5951,68,452,7634,25016
"2021-08-27 15:00:02",19150,33977,2450,61,279,1830,9925
"2021-08-27 15:00:02",19151,41084,3147,60,356,2136,10247
"2021-08-27 15:00:02",19152,51026,4776,202,676,3743,16565
"2021-08-27 15:00:02",19153,14924,1269,24,154,932,4785
"2021-08-27 15:00:02",19154,53508,4364,78,256,2497,13898
"2021-08-27 15:00:02",19155,84,,,,,
"2021-08-27 15:00:02",19156,12,,,,,
"2021-08-27 15:00:02",19157,6,,,,,
"2021-08-27 15:00:02",19158,9,,,,,
"2021-08-27 15:00:02",19160,118,9,,,,
"2021-08-27 15:00:02",19161,35,,,,,
"2021-08-27 15:00:02",19162,10,,,,,
"2021-08-27 15:00:02",19170,17,,,,,
"2021-08-27 15:00:02",19171,25,,,,,
"2021-08-27 15:00:02",19172,15,,,,,
"2021-08-27 15:00:02",19174,6,,,,,
"2021-08-27 15:00:02",19176,62,,,,,
"2021-08-27 15:00:02",19178,13,,,,,
"2021-08-27 15:00:02",19179,9,,,,,
"2021-08-27 15:00:02",19181,19,,,,,
"2021-08-27 15:00:02",19182,22,,,,,
"2021-08-27 15:00:02",19183,17,,,,,
"2021-08-27 15:00:02",19184,11,,,,,
"2021-08-27 15:00:02",19188,11,,,,,
"2021-08-27 15:00:02",19190,26,,,,,
"2021-08-27 15:00:02",19191,33,,,,,
"2021-08-27 15:00:02",19192,18,,,,,
"2021-08-27 15:00:02",19193,22,,,,,
"2021-08-27 15:00:02",19194,41,,,,,
"2021-08-27 15:00:02",19195,11,,,,,
"2021-08-27 15:00:02",19196,14,,,,,
"2021-08-27 15:00:02",19197,14,,,,,
"2021-08-30 15:00:01",19100,19,,,,,
"2021-08-30 15:00:01",19101,618,98,,18,,
"2021-08-30 15:00:01",19102,13628,444,,10,783,3536
"2021-08-30 15:00:01",19103,64802,1646,40,142,2741,15436
"2021-08-30 15:00:01",19104,252308,4671,129,486,4834,24837
"2021-08-30 15:00:01",19105,332,19,,,,
"2021-08-30 15:00:01",19106,23297,1008,,31,1646,7085
"2021-08-30 15:00:01",19107,25771,1254,19,148,1990,9652
"2021-08-30 15:00:01",19108,125,6,,,,
"2021-08-30 15:00:01",19109,46,,,,,
"2021-08-30 15:00:01",19110,84,,,,,
"2021-08-30 15:00:01",19111,81322,7802,156,622,5987,27762
"2021-08-30 15:00:01",19112,,,,,,
"2021-08-30 15:00:01",19113,107,,,,,
"2021-08-30 15:00:01",19114,36163,3696,85,280,2451,14043
"2021-08-30 15:00:01",19115,48993,4729,211,387,2844,16040
"2021-08-30 15:00:01",19116,47215,4748,153,338,2385,12925
"2021-08-30 15:00:01",19118,14221,648,36,102,738,4548
"2021-08-30 15:00:01",19119,45287,2250,145,347,2423,13012
"2021-08-30 15:00:01",19120,75935,7670,131,864,6593,25593
"2021-08-30 15:00:01",19121,48396,3644,57,419,3872,13704
"2021-08-30 15:00:01",19122,31279,2738,41,222,2475,9442
"2021-08-30 15:00:01",19123,31521,1655,58,218,2436,9271
"2021-08-30 15:00:01",19124,74259,8018,102,697,5968,24932
"2021-08-30 15:00:01",19125,42422,2269,30,156,2419,13197
"2021-08-30 15:00:01",19126,24407,2000,148,360,1337,6296
"2021-08-30 15:00:01",19127,10625,558,,9,468,2737
"2021-08-30 15:00:01",19128,55629,3098,49,140,3102,16098
"2021-08-30 15:00:01",19129,19224,965,17,77,1201,5198
"2021-08-30 15:00:01",19130,59141,2205,33,188,3198,15188
"2021-08-30 15:00:01",19131,78961,4419,174,671,3124,14993
"2021-08-30 15:00:01",19132,43776,3176,81,519,2935,11712
"2021-08-30 15:00:01",19133,28832,3053,55,457,2538,9238
"2021-08-30 15:00:01",19134,68545,6218,83,629,5228,21496
"2021-08-30 15:00:01",19135,36150,3903,48,301,2751,12524
"2021-08-30 15:00:01",19136,80537,5664,127,389,3179,14681
"2021-08-30 15:00:01",19137,8916,921,15,52,838,3153
"2021-08-30 15:00:01",19138,41183,3232,81,401,2507,11510
"2021-08-30 15:00:01",19139,69701,4427,118,652,3231,15299
"2021-08-30 15:00:01",19140,63557,5766,126,925,4768,19425
"2021-08-30 15:00:01",19141,39116,3202,78,477,2454,10435
"2021-08-30 15:00:01",19142,33274,3033,57,406,2395,9733
"2021-08-30 15:00:01",19143,104274,5924,112,851,4799,25538
"2021-08-30 15:00:01",19144,64569,4219,175,612,3672,16378
"2021-08-30 15:00:01",19145,64776,5618,101,519,4494,23616
"2021-08-30 15:00:01",19146,79171,3343,55,270,3494,22605
"2021-08-30 15:00:01",19147,62973,2902,46,209,4021,23079
"2021-08-30 15:00:01",19148,71210,6090,152,612,5954,28115
"2021-08-30 15:00:01",19149,51488,5977,68,452,7605,25226
"2021-08-30 15:00:01",19150,34167,2458,61,279,1835,9974
"2021-08-30 15:00:01",19151,41328,3158,60,356,2116,10305
"2021-08-30 15:00:01",19152,51189,4797,202,676,3719,16678
"2021-08-30 15:00:01",19153,15001,1273,24,154,931,4811
"2021-08-30 15:00:01",19154,53909,4385,78,256,2510,13948
"2021-08-30 15:00:01",19155,84,,,,,
"2021-08-30 15:00:01",19156,12,,,,,
"2021-08-30 15:00:01",19157,6,,,,,
"2021-08-30 15:00:01",19158,9,,,,,
"2021-08-30 15:00:01",19160,118,9,,,,
"2021-08-30 15:00:01",19161,36,,,,,
"2021-08-30 15:00:01",19162,10,,,,,
"2021-08-30 15:00:01",19170,17,,,,,
"2021-08-30 15:00:01",19171,25,,,,,
"2021-08-30 15:00:01",19172,15,,,,,
"2021-08-30 15:00:01",19174,6,,,,,
"2021-08-30 15:00:01",19176,63,,,,,
"2021-08-30 15:00:01",19178,13,,,,,
"2021-08-30 15:00:01",19179,9,,,,,
"2021-08-30 15:00:01",19181,19,,,,,
"2021-08-30 15:00:01",19182,22,,,,,
"2021-08-30 15:00:01",19183,18,,,,,
"2021-08-30 15:00:01",19184,11,,,,,
"2021-08-30 15:00:01",19188,11,,,,,
"2021-08-30 15:00:01",19190,26,,,,,
"2021-08-30 15:00:01",19191,33,,,,,
"2021-08-30 15:00:01",19192,18,,,,,
"2021-08-30 15:00:01",19193,23,,,,,
"2021-08-30 15:00:01",19194,42,,,,,
"2021-08-30 15:00:01",19195,11,,,,,
"2021-08-30 15:00:01",19196,14,,,,,
"2021-08-30 15:00:01",19197,14,,,,,
"2021-08-31 15:00:01",19100,20,,,,,
"2021-08-31 15:00:01",19101,619,99,,18,,
"2021-08-31 15:00:01",19102,13670,448,,11,786,3537
"2021-08-31 15:00:01",19103,65037,1653,40,142,2742,15446
"2021-08-31 15:00:01",19104,253316,4681,129,488,4845,24866
"2021-08-31 15:00:01",19105,332,19,,,,
"2021-08-31 15:00:01",19106,23341,1010,,31,1653,7083
"2021-08-31 15:00:01",19107,25839,1258,19,149,1993,9654
"2021-08-31 15:00:01",19108,125,6,,,,
"2021-08-31 15:00:01",19109,47,,,,,
"2021-08-31 15:00:01",19110,84,,,,,
"2021-08-31 15:00:01",19111,81613,7827,156,634,5959,27835
"2021-08-31 15:00:01",19112,,,,,,
"2021-08-31 15:00:01",19113,107,,,,,
"2021-08-31 15:00:01",19114,36288,3714,85,281,2461,14058
"2021-08-31 15:00:01",19115,49115,4740,211,391,2837,16068
"2021-08-31 15:00:01",19116,47354,4764,153,349,2372,12963
"2021-08-31 15:00:01",19118,14257,649,36,103,738,4553
"2021-08-31 15:00:01",19119,45430,2258,145,354,2428,13024
"2021-08-31 15:00:01",19120,76196,7691,131,880,6594,25649
"2021-08-31 15:00:01",19121,48558,3653,57,429,3865,13750
"2021-08-31 15:00:01",19122,31358,2742,41,225,2467,9454
"2021-08-31 15:00:01",19123,31607,1662,58,224,2446,9281
"2021-08-31 15:00:01",19124,74501,8045,102,714,5962,25000
"2021-08-31 15:00:01",19125,42584,2284,30,162,2416,13205
"2021-08-31 15:00:01",19126,24495,2006,148,361,1335,6304
"2021-08-31 15:00:01",19127,10644,559,,9,470,2737
"2021-08-31 15:00:01",19128,55810,3117,49,141,3112,16114
"2021-08-31 15:00:01",19129,19287,969,17,77,1194,5209
"2021-08-31 15:00:01",19130,59337,2209,33,190,3198,15202
"2021-08-31 15:00:01",19131,79159,4430,174,681,3142,15014
"2021-08-31 15:00:01",19132,43954,3184,81,525,2937,11753
"2021-08-31 15:00:01",19133,28942,3065,55,469,2546,9265
"2021-08-31 15:00:01",19134,68742,6241,83,644,5224,21537
"2021-08-31 15:00:01",19135,36272,3916,48,307,2753,12543
"2021-08-31 15:00:01",19136,80811,5674,128,397,3171,14719
"2021-08-31 15:00:01",19137,8954,924,15,53,845,3155
"2021-08-31 15:00:01",19138,41314,3244,81,414,2506,11542
"2021-08-31 15:00:01",19139,69935,4448,118,667,3244,15324
"2021-08-31 15:00:01",19140,63794,5786,126,940,4779,19469
"2021-08-31 15:00:01",19141,39255,3209,78,488,2465,10461
"2021-08-31 15:00:01",19142,33374,3049,57,411,2400,9753
"2021-08-31 15:00:01",19143,104604,5947,112,866,4795,25575
"2021-08-31 15:00:01",19144,64804,4236,175,620,3673,16420
"2021-08-31 15:00:01",19145,64959,5634,101,524,4501,23651
"2021-08-31 15:00:01",19146,79451,3364,56,278,3498,22625
"2021-08-31 15:00:01",19147,63217,2922,46,214,4020,23104
"2021-08-31 15:00:01",19148,71412,6100,152,617,5956,28160
"2021-08-31 15:00:01",19149,51656,5998,68,469,7632,25293
"2021-08-31 15:00:01",19150,34268,2469,61,286,1841,9993
"2021-08-31 15:00:01",19151,41499,3175,60,362,2126,10322
"2021-08-31 15:00:01",19152,51312,4817,202,677,3739,16704
"2021-08-31 15:00:01",19153,15049,1275,24,155,936,4819
"2021-08-31 15:00:01",19154,54067,4393,78,259,2519,13964
"2021-08-31 15:00:01",19155,85,,,,,
"2021-08-31 15:00:01",19156,12,,,,,
"2021-08-31 15:00:01",19157,6,,,,,
"2021-08-31 15:00:01",19158,9,,,,,
"2021-08-31 15:00:01",19160,121,10,,,,
"2021-08-31 15:00:01",19161,36,,,,,
"2021-08-31 15:00:01",19162,10,,,,,
"2021-08-31 15:00:01",19170,17,,,,,
"2021-08-31 15:00:01",19171,25,,,,,
"2021-08-31 15:00:01",19172,15,,,,,
"2021-08-31 15:00:01",19174,6,,,,,
"2021-08-31 15:00:01",19176,64,,,,,
"2021-08-31 15:00:01",19178,13,,,,,
"2021-08-31 15:00:01",19179,9,,,,,
"2021-08-31 15:00:01",19181,19,,,,,
"2021-08-31 15:00:01",19182,22,,,,,
"2021-08-31 15:00:01",19183,18,,,,,
"2021-08-31 15:00:01",19184,11,,,,,
"2021-08-31 15:00:01",19188,11,,,,,
"2021-08-31 15:00:01",19190,26,,,,,
"2021-08-31 15:00:01",19191,33,,,,,
"2021-08-31 15:00:01",19192,18,,,,,
"2021-08-31 15:00:01",19193,23,,,,,
"2021-08-31 15:00:01",19194,42,,,,,
"2021-08-31 15:00:01",19195,11,,,,,
"2021-08-31 15:00:01",19196,14,,,,,
"2021-08-31 15:00:01",19197,14,,,,,
"2021-09-01 15:00:01",19100,21,,,,,
"2021-09-01 15:00:01",19101,622,99,,18,,
"2021-09-01 15:00:01",19102,13737,450,,11,777,3555
"2021-09-01 15:00:01",19103,65622,1664,40,142,2721,15483
"2021-09-01 15:00:01",19104,254797,4696,129,490,4823,24930
"2021-09-01 15:00:01",19105,333,19,,,,
"2021-09-01 15:00:01",19106,23391,1011,,31,1645,7101
"2021-09-01 15:00:01",19107,25900,1259,19,149,1969,9697
"2021-09-01 15:00:01",19108,125,6,,,,
"2021-09-01 15:00:01",19109,47,,,,,
"2021-09-01 15:00:01",19110,85,,,,,
"2021-09-01 15:00:01",19111,81838,7839,156,637,5943,27963
"2021-09-01 15:00:01",19112,,,,,,
"2021-09-01 15:00:01",19113,107,,,,,
"2021-09-01 15:00:01",19114,36379,3718,85,281,2450,14099
"2021-09-01 15:00:01",19115,49217,4749,211,391,2814,16125
"2021-09-01 15:00:01",19116,47463,4769,153,350,2354,13011
"2021-09-01 15:00:01",19118,14291,649,36,103,731,4569
"2021-09-01 15:00:01",19119,45550,2262,145,353,2385,13082
"2021-09-01 15:00:01",19120,76444,7704,131,881,6612,25751
"2021-09-01 15:00:01",19121,48702,3658,57,433,3127,14609
"2021-09-01 15:00:01",19122,31439,2745,41,225,2064,9960
"2021-09-01 15:00:01",19123,31678,1667,58,224,2341,9405
"2021-09-01 15:00:01",19124,74722,8066,102,714,5974,25108
"2021-09-01 15:00:01",19125,42745,2291,30,163,2384,13274
"2021-09-01 15:00:01",19126,24580,2008,148,361,1330,6327
"2021-09-01 15:00:01",19127,10665,562,,9,459,2751
"2021-09-01 15:00:01",19128,55977,3133,49,141,3065,16195
"2021-09-01 15:00:01",19129,19345,969,17,78,1178,5234
"2021-09-01 15:00:01",19130,59686,2214,33,190,3037,15414
"2021-09-01 15:00:01",19131,79364,4445,174,682,3132,15076
"2021-09-01 15:00:01",19132,44101,3192,81,527,2896,11841
"2021-09-01 15:00:01",19133,29020,3075,55,470,2520,9337
"2021-09-01 15:00:01",19134,68957,6249,83,650,5236,21627
"2021-09-01 15:00:01",19135,36388,3926,48,307,2755,12596
"2021-09-01 15:00:01",19136,81080,5695,128,398,3148,14776
"2021-09-01 15:00:01",19137,8992,925,15,53,835,3179
"2021-09-01 15:00:01",19138,41466,3252,81,414,2503,11592
"2021-09-01 15:00:01",19139,70207,4461,118,670,3247,15378
"2021-09-01 15:00:01",19140,63987,5796,126,941,4796,19544
"2021-09-01 15:00:01",19141,39417,3216,78,488,2459,10499
"2021-09-01 15:00:01",19142,33475,3058,57,412,2407,9785
"2021-09-01 15:00:01",19143,104961,5961,112,870,4781,25647
"2021-09-01 15:00:01",19144,65026,4253,175,620,3666,16486
"2021-09-01 15:00:01",19145,65154,5644,101,525,4472,23725
"2021-09-01 15:00:01",19146,79706,3378,56,278,3464,23277
"2021-09-01 15:00:01",19147,63388,2927,46,214,3976,23173
"2021-09-01 15:00:01",19148,71631,6110,152,619,5923,28241
"2021-09-01 15:00:01",19149,51828,6013,68,470,7627,25408
"2021-09-01 15:00:01",19150,34379,2469,61,286,1813,10035
"2021-09-01 15:00:01",19151,41691,3186,60,363,2101,10368
"2021-09-01 15:00:01",19152,51403,4827,202,677,3736,16741
"2021-09-01 15:00:01",19153,15094,1280,24,156,938,4833
"2021-09-01 15:00:01",19154,54185,4403,78,258,2461,14027
"2021-09-01 15:00:01",19155,85,,,,,
"2021-09-01 15:00:01",19156,12,,,,,
"2021-09-01 15:00:01",19157,6,,,,,
"2021-09-01 15:00:01",19158,9,,,,,
"2021-09-01 15:00:01",19160,122,10,,,,
"2021-09-01 15:00:01",19161,36,,,,,
"2021-09-01 15:00:01",19162,10,,,,,
"2021-09-01 15:00:01",19170,17,,,,,
"2021-09-01 15:00:01",19171,25,,,,,
"2021-09-01 15:00:01",19172,15,,,,,
"2021-09-01 15:00:01",19174,6,,,,,
"2021-09-01 15:00:01",19176,66,,,,,
"2021-09-01 15:00:01",19178,13,,,,,
"2021-09-01 15:00:01",19179,9,,,,,
"2021-09-01 15:00:01",19181,19,,,,,
"2021-09-01 15:00:01",19182,22,,,,,
"2021-09-01 15:00:01",19183,18,,,,,
"2021-09-01 15:00:01",19184,11,,,,,
"2021-09-01 15:00:01",19188,11,,,,,
"2021-09-01 15:00:01",19190,26,,,,,
"2021-09-01 15:00:01",19191,33,,,,,
"2021-09-01 15:00:01",19192,18,,,,,
"2021-09-01 15:00:01",19193,24,,,,,
"2021-09-01 15:00:01",19194,42,,,,,
"2021-09-01 15:00:01",19195,11,,,,,
"2021-09-01 15:00:01",19196,14,,,,,
"2021-09-01 15:00:01",19197,14,,,,,
"2021-09-02 15:00:00",19100,21,,,,,
"2021-09-02 15:00:00",19101,625,99,,18,,
"2021-09-02 15:00:00",19102,13815,453,,11,,
"2021-09-02 15:00:00",19103,66225,1671,40,142,,
"2021-09-02 15:00:00",19104,256317,4709,129,491,,
"2021-09-02 15:00:00",19105,333,19,,,,
"2021-09-02 15:00:00",19106,23468,1011,,31,,
"2021-09-02 15:00:00",19107,25974,1262,19,149,,
"2021-09-02 15:00:00",19108,125,6,,,,
"2021-09-02 15:00:00",19109,47,,,,,
"2021-09-02 15:00:00",19110,86,,,,,
"2021-09-02 15:00:00",19111,82103,7848,156,638,,
"2021-09-02 15:00:00",19112,,,,,,
"2021-09-02 15:00:00",19113,108,,,,,
"2021-09-02 15:00:00",19114,36479,3730,85,282,,
"2021-09-02 15:00:00",19115,49332,4754,211,391,,
"2021-09-02 15:00:00",19116,47610,4777,153,349,,
"2021-09-02 15:00:00",19118,14334,653,36,103,,
"2021-09-02 15:00:00",19119,45695,2266,145,353,,
"2021-09-02 15:00:00",19120,76655,7717,131,881,,
"2021-09-02 15:00:00",19121,48863,3662,57,433,,
"2021-09-02 15:00:00",19122,31522,2751,41,225,,
"2021-09-02 15:00:00",19123,31771,1668,58,224,,
"2021-09-02 15:00:00",19124,74951,8080,102,714,,
"2021-09-02 15:00:00",19125,42909,2298,30,163,,
"2021-09-02 15:00:00",19126,24645,2009,148,362,,
"2021-09-02 15:00:00",19127,10694,562,,9,,
"2021-09-02 15:00:00",19128,56144,3140,49,141,,
"2021-09-02 15:00:00",19129,19418,970,17,78,,
"2021-09-02 15:00:00",19130,59922,2224,33,190,,
"2021-09-02 15:00:00",19131,79576,4448,175,684,,
"2021-09-02 15:00:00",19132,44245,3200,81,527,,
"2021-09-02 15:00:00",19133,29116,3080,55,471,,
"2021-09-02 15:00:00",19134,69161,6265,83,650,,
"2021-09-02 15:00:00",19135,36500,3938,48,307,,
"2021-09-02 15:00:00",19136,81259,5702,128,402,,
"2021-09-02 15:00:00",19137,9041,925,15,53,,
"2021-09-02 15:00:00",19138,41583,3260,81,412,,
"2021-09-02 15:00:00",19139,70505,4469,118,670,,
"2021-09-02 15:00:00",19140,64165,5811,126,945,,
"2021-09-02 15:00:00",19141,39524,3221,78,491,,
"2021-09-02 15:00:00",19142,33589,3063,57,412,,
"2021-09-02 15:00:00",19143,105402,5973,112,869,,
"2021-09-02 15:00:00",19144,65179,4268,175,622,,
